RGPs	cluster	spot_id
NZ_JBQAVF010000039.1_RGP_0	cluster_14516	No spot
NZ_CAXYPT010000001.1_RGP_0	cluster_2605	No spot
NZ_PGMI01000054.1_RGP_0	cluster_13041	spot_26
NZ_CP026711.1_RGP_7	cluster_14720	spot_0
NZ_CP016300.1_RGP_11	cluster_14	spot_3
NZ_JACDYN010000028.1_RGP_0	cluster_2606	No spot
NZ_LYKQ01000111.1_RGP_0	cluster_2607	spot_32
NZ_CP161995.1_RGP_1	cluster_13952	spot_11
NZ_JBDGGO010000103.1_RGP_0	cluster_2608	No spot
NZ_JBQAVF010000038.1_RGP_0	cluster_2609	No spot
NZ_PGMI01000051.1_RGP_0	cluster_2610	spot_98
NZ_LZBF01000025.1_RGP_0	cluster_5992	No spot
NZ_JBDGGO010000037.1_RGP_0	cluster_4883	No spot
NZ_JAKRBR010000045.1_RGP_0	cluster_1686	No spot
NZ_JANSJS010000046.1_RGP_0	cluster_1686	No spot
NZ_JBEOIH010000045.1_RGP_0	cluster_1686	No spot
NZ_JANBMX010000041.1_RGP_0	cluster_1686	No spot
NZ_JBDGHJ010000012.1_RGP_0	cluster_4048	No spot
NZ_VHGC01000023.1_RGP_0	cluster_12336	No spot
NZ_CP131903.1_RGP_2	cluster_14815	spot_11
NZ_JFEU01000031.1_RGP_0	cluster_5015	No spot
NZ_JBQAVF010000027.1_RGP_0	cluster_5992	No spot
NZ_JBQAUL010000025.1_RGP_0	cluster_5992	No spot
NZ_CAJHHS010000024.1_RGP_0	cluster_5992	No spot
NZ_JARXLG010000001.1_RGP_11	cluster_11159	spot_2
NZ_PGMI01000015.1_RGP_0	cluster_7680	spot_27
NZ_JAIGVH010000001.1_RGP_4	cluster_7680	spot_27
NZ_JAFMOM020000002.1_RGP_3	cluster_7680	spot_27
NZ_CP018664.1_RGP_18	cluster_7680	spot_27
NZ_CP155547.1_RGP_16	cluster_7680	spot_27
NZ_QFCB01000001.1_RGP_0	cluster_7680	spot_27
NZ_CP134555.1_RGP_14	cluster_7680	spot_27
NZ_JAZGUW010000001.1_RGP_2	cluster_7680	spot_27
NZ_JBITAL010000004.1_RGP_0	cluster_7680	spot_27
NZ_RQLP01000001.1_RGP_1	cluster_7680	spot_27
NZ_JARVZW010000002.1_RGP_3	cluster_7680	spot_27
NZ_JANFMT010000005.1_RGP_0	cluster_2611	spot_18
NZ_PRKC01000004.1_RGP_0	cluster_3599	No spot
NZ_JABLVZ010000055.1_RGP_0	cluster_59	No spot
NZ_JBJOWN010000031.1_RGP_0	cluster_14815	No spot
NZ_LLCS01000054.1_RGP_1	cluster_3224	spot_19
NZ_MSOK01000024.1_RGP_1	cluster_3224	spot_19
NZ_MSMY01000017.1_RGP_1	cluster_3224	spot_19
NZ_JAVDMZ010000007.1_RGP_0	cluster_3224	spot_19
NZ_CP026761.1_RGP_7	cluster_3224	spot_19
NZ_CP149838.1_RGP_10	cluster_3224	spot_19
NZ_NGII01000026.1_RGP_1	cluster_7679	No spot
NZ_JBAITC010000022.1_RGP_0	cluster_7679	No spot
NZ_JBAITD010000025.1_RGP_0	cluster_7679	No spot
NZ_LZWL01000003.1_RGP_1	cluster_7679	No spot
NZ_JFEU01000018.1_RGP_1	cluster_5642	No spot
NZ_JBDGGO010000017.1_RGP_0	cluster_1686	No spot
NZ_VAFW01000057.1_RGP_0	cluster_1686	No spot
NZ_CP101653.1_RGP_4	cluster_6732	spot_48
NZ_CAXYPT010000003.1_RGP_11	cluster_115	spot_33
NZ_JARXLG010000001.1_RGP_3	cluster_10018	spot_55
NZ_PGMI01000005.1_RGP_0	cluster_2612	No spot
NZ_JBIMCR010000018.1_RGP_1	cluster_2613	No spot
NZ_CP161995.1_RGP_6	cluster_2614	spot_1
NZ_JBDGGO010000135.1_RGP_0	cluster_1709	No spot
NZ_JEXN01000085.1_RGP_0	cluster_1709	No spot
NZ_JASGXI010000041.1_RGP_0	cluster_9026	No spot
NZ_OZ197095.1_RGP_31	cluster_4313	spot_14
NZ_JAATNE010000003.1_RGP_2	cluster_4313	spot_14
NZ_UFKV01000005.1_RGP_2	cluster_4313	spot_14
NZ_JASKIF010000011.1_RGP_2	cluster_4313	spot_14
NZ_CP016300.1_RGP_3	cluster_14681	spot_48
NZ_JBPSBB010000002.1_RGP_3	cluster_14681	spot_48
NZ_JACDYN010000027.1_RGP_0	cluster_13864	No spot
NZ_JFEU01000004.1_RGP_0	cluster_2615	No spot
NZ_CAXYPT010000003.1_RGP_30	cluster_9828	spot_2
NZ_JAYXAM010000008.1_RGP_3	cluster_9828	spot_2
NZ_PGMI01000060.1_RGP_0	cluster_14815	No spot
NZ_JASGXI010000040.1_RGP_1	cluster_2616	No spot
NZ_JARDTM010000043.1_RGP_0	cluster_3475	No spot
NZ_JZIX02000035.1_RGP_0	cluster_3475	No spot
NZ_JBPEKV010000052.1_RGP_0	cluster_3475	No spot
NZ_JARBXK010000073.1_RGP_0	cluster_3475	No spot
NZ_NGGN01000037.1_RGP_0	cluster_3475	No spot
NZ_MSMZ01000091.1_RGP_0	cluster_3475	No spot
NZ_JARNLS010000042.1_RGP_0	cluster_3475	No spot
NZ_CP161995.1_RGP_19	cluster_4313	spot_14
NZ_MACA01000009.1_RGP_2	cluster_4313	spot_14
NZ_JAAORW010000006.1_RGP_2	cluster_4313	spot_14
NZ_JAPCWJ010000023.1_RGP_1	cluster_4313	spot_14
NZ_QHFP01000009.1_RGP_2	cluster_4313	spot_14
NZ_JBLYUR010000007.1_RGP_2	cluster_4313	spot_14
NZ_JBDGHD010000009.1_RGP_1	cluster_4313	spot_14
NZ_JBPDXB010000010.1_RGP_2	cluster_4313	spot_14
NZ_JFEU01000003.1_RGP_1	cluster_2617	No spot
NZ_JBDGGO010000027.1_RGP_0	cluster_10106	No spot
NZ_PGMI01000020.1_RGP_0	cluster_2528	spot_21
NZ_JAFMOM020000001.1_RGP_4	cluster_2528	spot_21
NZ_JAUENH010000020.1_RGP_0	cluster_2528	spot_21
NZ_UFJZ01000001.1_RGP_7	cluster_2528	spot_21
NZ_JAZGUW010000005.1_RGP_1	cluster_2528	spot_21
NZ_JARFJO010000001.1_RGP_8	cluster_2528	spot_21
NZ_JBMBUQ010000001.1_RGP_4	cluster_2528	spot_21
NZ_JARTYE010000024.1_RGP_5	cluster_2528	spot_21
NZ_CP087340.1_RGP_13	cluster_2528	spot_21
NZ_JABJRO010000001.1_RGP_0	cluster_2528	spot_21
NZ_AP022238.1_RGP_11	cluster_2528	spot_21
NZ_VHHE01000003.1_RGP_1	cluster_2528	spot_21
NZ_JBITAL010000002.1_RGP_1	cluster_2528	spot_21
NZ_UFOB01000001.1_RGP_8	cluster_2528	spot_21
NZ_CP155547.1_RGP_13	cluster_2528	spot_21
NZ_CP134555.1_RGP_12	cluster_2528	spot_21
NZ_CP034092.1_RGP_15	cluster_2528	spot_21
NZ_JBIMCR010000002.1_RGP_1	cluster_2528	spot_21
NZ_CP053215.1_RGP_15	cluster_2528	spot_21
NZ_KB849921.1_RGP_7	cluster_2528	spot_21
NZ_JAIGVH010000002.1_RGP_2	cluster_2528	spot_21
NZ_RQLP01000141.1_RGP_1	cluster_2528	spot_21
NZ_JBMBUW010000001.1_RGP_1	cluster_2528	spot_21
NZ_JARVZW010000001.1_RGP_6	cluster_2528	spot_21
NZ_LYKQ01000033.1_RGP_0	cluster_2528	spot_21
NZ_JBDJPK010000002.1_RGP_1	cluster_2528	spot_21
NZ_CP162300.1_RGP_12	cluster_2528	spot_21
NZ_JAPQYK010000010.1_RGP_0	cluster_2528	spot_21
NZ_LZXN01000032.1_RGP_0	cluster_1408	No spot
NZ_JALBWN010000034.1_RGP_0	cluster_1408	No spot
NZ_JBBKCJ010000111.1_RGP_0	cluster_1408	No spot
NZ_JASGXI010000036.1_RGP_0	cluster_413	No spot
NZ_JAPCWR010000032.1_RGP_0	cluster_413	No spot
NZ_JAPCWS010000029.1_RGP_0	cluster_413	No spot
NZ_JAPYKX010000052.1_RGP_0	cluster_1949	No spot
NZ_JBEOIH010000044.1_RGP_0	cluster_1949	No spot
NZ_JARTYD010000039.1_RGP_0	cluster_1949	No spot
NZ_JANSJS010000041.1_RGP_0	cluster_1949	No spot
NZ_JANBNA010000040.1_RGP_0	cluster_1949	No spot
NZ_JANBMX010000054.1_RGP_0	cluster_1949	No spot
NZ_JBBKCP010000041.1_RGP_0	cluster_1949	No spot
NZ_WJOH01000037.1_RGP_0	cluster_1949	No spot
NZ_QKVG01000010.1_RGP_0	cluster_1949	No spot
NZ_JABJRZ010000054.1_RGP_0	cluster_1949	No spot
NZ_JBAJXA010000041.1_RGP_0	cluster_1949	No spot
NZ_JAHTLH010000033.1_RGP_0	cluster_1949	No spot
NZ_JACDZB010000048.1_RGP_0	cluster_1949	No spot
NZ_JAKSWK010000005.1_RGP_0	cluster_1949	No spot
NZ_JANBNC010000037.1_RGP_0	cluster_1949	No spot
NZ_JAKRBR010000043.1_RGP_0	cluster_1949	No spot
NZ_BKDC01000046.1_RGP_0	cluster_1949	No spot
NZ_JBFMNC010000045.1_RGP_0	cluster_1949	No spot
NZ_NBGG01000068.1_RGP_0	cluster_1949	No spot
NZ_JAKSWQ010000006.1_RGP_0	cluster_1949	No spot
NZ_VHGC01000015.1_RGP_0	cluster_14864	No spot
NZ_LYKK01000026.1_RGP_0	cluster_15134	No spot
NZ_JAKSWK010000072.1_RGP_0	cluster_15134	No spot
NZ_PRKD01000076.1_RGP_0	cluster_15134	No spot
NZ_JAKSXC010000057.1_RGP_0	cluster_15134	No spot
NZ_JAKSWR010000037.1_RGP_0	cluster_15134	No spot
NZ_JAKSWJ010000030.1_RGP_0	cluster_15134	No spot
NZ_JAPYKX010000040.1_RGP_0	cluster_15134	No spot
NZ_JAKSWQ010000079.1_RGP_0	cluster_15134	No spot
NZ_JAKSWS010000076.1_RGP_0	cluster_15134	No spot
NZ_CP161995.1_RGP_11	cluster_5012	spot_36
NZ_JBDGGO010000104.1_RGP_0	cluster_4964	No spot
NZ_JEXN01000056.1_RGP_0	cluster_4964	No spot
NZ_PGMI01000047.1_RGP_0	cluster_2618	No spot
NZ_JASGXI010000043.1_RGP_0	cluster_4533	No spot
NZ_JANFMT010000085.1_RGP_0	cluster_14815	No spot
NZ_JAYXEV010000006.1_RGP_0	cluster_14815	No spot
NZ_JBPSAU010000167.1_RGP_0	cluster_14815	No spot
NZ_UCTJ02000026.1_RGP_1	cluster_2619	spot_96
NZ_LLCS01000043.1_RGP_0	cluster_14141	No spot
NZ_MSOK01000026.1_RGP_0	cluster_14141	No spot
NZ_MSMY01000020.1_RGP_0	cluster_14141	No spot
NZ_CP017152.1_RGP_20	cluster_6277	spot_19
NZ_JAKTIK010000069.1_RGP_0	cluster_2620	No spot
NZ_CP134548.1_RGP_1	cluster_7328	spot_7
NZ_JAESHD010000121.1_RGP_0	cluster_2231	No spot
NZ_JABESZ010000216.1_RGP_0	cluster_2231	No spot
NZ_NGHM01000055.1_RGP_0	cluster_14788	No spot
NZ_CP161995.1_RGP_3	cluster_2621	spot_57
NZ_JFEU01000002.1_RGP_0	cluster_2109	No spot
NZ_JBDGGO010000071.1_RGP_0	cluster_8464	No spot
NZ_CP101653.1_RGP_9	cluster_84	spot_47
NZ_CP117728.1_RGP_9	cluster_84	spot_47
NZ_JBQAVF010000034.1_RGP_0	cluster_2622	No spot
NZ_CAXYPT010000003.1_RGP_8	cluster_8984	spot_1
NZ_JARXLG010000001.1_RGP_8	cluster_3177	spot_31
NZ_JBNRUI010000002.1_RGP_8	cluster_3177	spot_31
NZ_CP014215.1_RGP_10	cluster_3177	spot_31
NZ_CP013924.1_RGP_4	cluster_13362	spot_7
NZ_CP161997.1_RGP_0	cluster_2623	No spot
NZ_JFEU01000001.1_RGP_1	cluster_2624	spot_24
NZ_CP026761.1_RGP_17	cluster_2624	spot_24
NZ_CP101653.1_RGP_1	cluster_7731	spot_1
NZ_CAXYPT010000003.1_RGP_6	cluster_14902	spot_8
NZ_JARXLG010000004.1_RGP_0	cluster_5654	No spot
NZ_PRFI01000045.1_RGP_0	cluster_5654	No spot
NZ_JASGXI010000029.1_RGP_0	cluster_2625	spot_1
NZ_JAVVDE010000106.1_RGP_0	cluster_11159	No spot
NZ_JABESE010000091.1_RGP_0	cluster_11159	No spot
NZ_CP009257.1_RGP_41	cluster_5151	spot_61
NZ_JBDGGO010000098.1_RGP_0	cluster_2626	spot_185
NZ_JAYXBI010000047.1_RGP_0	cluster_2627	No spot
NZ_AMIV01000120.1_RGP_0	cluster_76	No spot
NZ_JBJLUR010000002.1_RGP_2	cluster_76	No spot
NZ_VHGW01000048.1_RGP_0	cluster_76	No spot
NZ_JAIWTL010000095.1_RGP_0	cluster_14633	No spot
NZ_CP103338.1_RGP_14	cluster_9114	spot_36
NZ_JANBNA010000008.1_RGP_0	cluster_9114	spot_36
NZ_UFKN01000014.1_RGP_0	cluster_9114	spot_36
NZ_NQXQ01000009.1_RGP_2	cluster_9114	spot_36
NZ_JAEPVV010000001.1_RGP_15	cluster_9114	spot_36
NZ_JANEXY010000066.1_RGP_0	cluster_2628	No spot
NZ_JARBXK010000068.1_RGP_0	cluster_1926	No spot
NZ_JAXOSQ010000101.1_RGP_0	cluster_1926	No spot
NZ_JAUNZU010000044.1_RGP_0	cluster_2629	No spot
NZ_LZBF01000014.1_RGP_0	cluster_2630	No spot
NZ_JBFMNL010000002.1_RGP_0	cluster_115	spot_33
NZ_NCXZ01000024.1_RGP_0	cluster_115	spot_33
NZ_JAMXBM010000065.1_RGP_0	cluster_115	spot_33
NZ_JAAGWW010000001.1_RGP_13	cluster_115	spot_33
NZ_JFEU01000001.1_RGP_0	cluster_115	spot_33
NZ_CP033858.1_RGP_14	cluster_115	spot_33
NZ_KB849248.1_RGP_0	cluster_115	spot_33
NZ_CP026761.1_RGP_12	cluster_115	spot_33
NZ_JBDGGO010000096.1_RGP_0	cluster_2631	No spot
NZ_JAKSXE010000132.1_RGP_1	cluster_2631	No spot
NZ_CP101653.1_RGP_22	cluster_2632	spot_173
NZ_JAYXBI010000022.1_RGP_1	cluster_2574	No spot
NZ_CAXNZL010000072.1_RGP_0	cluster_2574	No spot
NZ_LYNM01000188.1_RGP_0	cluster_2574	No spot
NZ_VHGC01000007.1_RGP_0	cluster_3871	spot_1
NZ_LYKK01000004.1_RGP_0	cluster_10471	No spot
NZ_CAJHHS010000043.1_RGP_0	cluster_3475	No spot
NZ_JFEU01000053.1_RGP_0	cluster_2633	No spot
NZ_JBDGGO010000055.1_RGP_0	cluster_10206	No spot
NZ_LZXN01000073.1_RGP_1	cluster_2634	spot_62
NZ_JASGXI010000101.1_RGP_0	cluster_1913	No spot
NZ_JANFMT010000075.1_RGP_0	cluster_2635	No spot
NZ_LLCS01000087.1_RGP_0	cluster_5278	spot_61
NZ_LLGL01000321.1_RGP_0	cluster_5278	No spot
NZ_CP017152.1_RGP_12	cluster_2914	spot_8
NZ_JAKTIK010000061.1_RGP_1	cluster_2636	No spot
NZ_AMFU01000037.1_RGP_1	cluster_2636	No spot
NZ_QOQX01000017.1_RGP_0	cluster_13526	spot_9
NZ_JAGFEK010000001.1_RGP_1	cluster_13526	spot_9
NZ_RHZA01000002.1_RGP_1	cluster_13526	spot_9
NZ_JAESHD010000097.1_RGP_0	cluster_3475	No spot
NZ_JAHKDZ010000003.1_RGP_0	cluster_3475	No spot
NZ_CP161995.1_RGP_8	cluster_2637	spot_32
NZ_JBFBVC010000004.1_RGP_0	cluster_2637	spot_32
NZ_QCXV01000002.1_RGP_1	cluster_2637	spot_32
NZ_JFEU01000051.1_RGP_0	cluster_2638	No spot
NZ_JBDGGO010000030.1_RGP_0	cluster_11456	No spot
NZ_CP101653.1_RGP_6	cluster_14720	spot_0
NZ_JAYXBI010000018.1_RGP_0	cluster_2639	spot_9
NZ_NGII01000044.1_RGP_0	cluster_2640	No spot
NZ_JBAIUH010000043.1_RGP_0	cluster_1686	No spot
NZ_JAHKDI010000030.1_RGP_0	cluster_1686	No spot
NZ_JBIMCR010000007.1_RGP_2	cluster_3577	spot_2
NZ_AMGS01000039.1_RGP_0	cluster_1469	No spot
NZ_JAHUXN010000070.1_RGP_0	cluster_1469	No spot
NZ_JBNOQO010000033.1_RGP_0	cluster_1469	No spot
NZ_JBDGGO010000009.1_RGP_0	cluster_945	No spot
NZ_BKDG01000012.1_RGP_0	cluster_945	No spot
NZ_JAHKSB010000033.1_RGP_0	cluster_945	No spot
NZ_VHGG01000088.1_RGP_0	cluster_945	No spot
NZ_JBQAVF010000045.1_RGP_0	cluster_3475	No spot
NZ_CAUZCE010000036.1_RGP_0	cluster_3475	No spot
NZ_JAAGTO010000047.1_RGP_0	cluster_3475	No spot
NZ_JAYXBI010000011.1_RGP_1	cluster_2641	spot_81
NZ_JASGXI010000098.1_RGP_0	cluster_2642	No spot
NZ_JAVVDE010000092.1_RGP_0	cluster_14516	No spot
NZ_OZ197095.1_RGP_4	cluster_2643	spot_63
NZ_JACDYN010000007.1_RGP_0	cluster_1918	No spot
NZ_VAGF01000009.1_RGP_0	cluster_931	No spot
NZ_JFEU01000041.1_RGP_0	cluster_2644	No spot
NZ_JBDGGO010000008.1_RGP_0	cluster_11206	No spot
NZ_JBQAVF010000009.1_RGP_2	cluster_2811	No spot
NZ_JBPSJQ010000001.1_RGP_29	cluster_2811	spot_59
NZ_WPIP01000077.1_RGP_0	cluster_2811	No spot
NZ_JARXLG010000001.1_RGP_5	cluster_9066	spot_63
NZ_JASGXI010000083.1_RGP_0	cluster_2645	No spot
NZ_JBIMBU010000077.1_RGP_0	cluster_2645	No spot
NZ_JAHUXQ010000057.1_RGP_0	cluster_4191	No spot
NZ_LZXW01000044.1_RGP_0	cluster_12106	No spot
NZ_NCXX01000069.1_RGP_0	cluster_12106	No spot
NZ_RFDY01000023.1_RGP_0	cluster_12106	No spot
NZ_JAENTE010000040.1_RGP_0	cluster_12106	No spot
NZ_CP103338.1_RGP_7	cluster_2646	spot_8
NZ_JANEXY010000057.1_RGP_0	cluster_2647	No spot
NZ_JARBXK010000058.1_RGP_0	cluster_2225	No spot
NZ_FWYM01000043.1_RGP_0	cluster_2225	No spot
NZ_LZBF01000010.1_RGP_0	cluster_5132	No spot
NZ_JFEU01000035.1_RGP_0	cluster_2648	No spot
NZ_JBDGGO010000107.1_RGP_0	cluster_2649	spot_55
NZ_JBQAVF010000009.1_RGP_0	cluster_2650	spot_67
NZ_PGMI01000020.1_RGP_2	cluster_518	No spot
NZ_JASGXQ010000013.1_RGP_2	cluster_518	spot_42
NZ_JASGXI010000063.1_RGP_0	cluster_7551	No spot
NZ_CP144563.1_RGP_14	cluster_1589	spot_47
NZ_JAKRBR010000039.1_RGP_0	cluster_10368	No spot
NZ_UFSC01000003.1_RGP_32	cluster_2651	spot_2
NZ_NGHM01000054.1_RGP_0	cluster_2651	No spot
NZ_CAUZCE010000007.1_RGP_1	cluster_2651	spot_2
NZ_JBDGGL010000025.1_RGP_0	cluster_2651	spot_2
NZ_CP169819.1_RGP_28	cluster_2651	spot_2
NZ_CP027178.1_RGP_31	cluster_2651	spot_2
NZ_JBDGEP010000013.1_RGP_0	cluster_2651	spot_2
NZ_JAPWJR010000004.1_RGP_0	cluster_2651	spot_2
NZ_JAXORW010000014.1_RGP_1	cluster_2651	spot_2
NZ_JAXOSH010000005.1_RGP_2	cluster_2651	spot_2
NZ_LLCT01000111.1_RGP_0	cluster_2651	spot_2
NZ_PQLQ01000021.1_RGP_0	cluster_2651	spot_2
NZ_JAYWXP010000010.1_RGP_0	cluster_2651	spot_2
NZ_CP169859.1_RGP_31	cluster_2651	spot_2
NZ_JBFBUY010000008.1_RGP_0	cluster_2651	spot_2
NZ_CAJHHS010000039.1_RGP_0	cluster_14516	No spot
NZ_CP161995.1_RGP_5	cluster_1918	spot_0
NZ_JFEU01000022.1_RGP_1	cluster_2652	No spot
NZ_JBDGGO010000112.1_RGP_0	cluster_13526	No spot
NZ_JAXKQQ010000024.1_RGP_0	cluster_3934	No spot
NZ_PGMI01000002.1_RGP_0	cluster_2653	spot_61
NZ_QFCB01000024.1_RGP_0	cluster_2653	spot_61
NZ_KB849921.1_RGP_13	cluster_2653	spot_61
NZ_JABJRO010000037.1_RGP_0	cluster_2653	spot_61
NZ_JASGXI010000014.1_RGP_0	cluster_2654	No spot
NZ_LLCS01000077.1_RGP_1	cluster_5749	No spot
NZ_LLCJ01000054.1_RGP_1	cluster_5749	No spot
NZ_LLDV01000002.1_RGP_0	cluster_5749	No spot
NZ_CP017152.1_RGP_4	cluster_14516	spot_17
NZ_JAYXBI010000002.1_RGP_4	cluster_2655	spot_50
NZ_SEUG01000001.1_RGP_14	cluster_2655	spot_50
NZ_JZBX01000006.1_RGP_11	cluster_2655	spot_50
NZ_JAXKQQ010000020.1_RGP_0	cluster_1166	No spot
NZ_PGMI01000058.1_RGP_0	cluster_115	No spot
NZ_JBIMCR010000003.1_RGP_0	cluster_2656	spot_32
NZ_CP161995.1_RGP_33	cluster_4217	spot_10
NZ_QCXV01000008.1_RGP_0	cluster_4217	spot_10
NZ_CP038500.1_RGP_39	cluster_4217	spot_10
NZ_JAVDMZ010000021.1_RGP_0	cluster_15456	spot_2
NZ_RHYV01000008.1_RGP_0	cluster_15456	spot_2
NZ_JBFMNL010000007.1_RGP_0	cluster_15456	spot_2
NZ_JFEU01000006.1_RGP_0	cluster_15456	spot_2
NZ_CP026761.1_RGP_21	cluster_15456	spot_2
NZ_KB849250.1_RGP_17	cluster_15456	spot_2
NZ_CP149838.1_RGP_28	cluster_15456	spot_2
NZ_JBDGGO010000064.1_RGP_0	cluster_2657	No spot
NZ_JASGXI010000054.1_RGP_0	cluster_2658	No spot
NZ_JAVVDE010000073.1_RGP_0	cluster_10160	No spot
NZ_OZ197095.1_RGP_3	cluster_931	spot_31
NZ_CP009257.1_RGP_18	cluster_903	spot_36
NZ_JBDGGO010000044.1_RGP_0	cluster_4579	No spot
NZ_JBQAVF010000019.1_RGP_0	cluster_10504	No spot
NZ_LZXN01000016.1_RGP_0	cluster_2659	No spot
NZ_JASGXI010000060.1_RGP_0	cluster_4964	No spot
NZ_UFKC01000039.1_RGP_0	cluster_4964	No spot
NZ_VAGR01000008.1_RGP_2	cluster_13887	spot_14
NZ_UFOB01000007.1_RGP_1	cluster_13887	spot_14
NZ_CP018664.1_RGP_20	cluster_13887	spot_14
NZ_CP053215.1_RGP_19	cluster_13887	spot_14
NZ_LJHB01000076.1_RGP_0	cluster_12045	No spot
NZ_LZXW01000016.1_RGP_0	cluster_776	No spot
NZ_JARBXK010000102.1_RGP_0	cluster_15416	No spot
NZ_JAYXBI010000055.1_RGP_0	cluster_6147	No spot
NZ_JAXKQQ010000001.1_RGP_0	cluster_931	No spot
NZ_LZXN01000111.1_RGP_0	cluster_2660	No spot
NZ_JASGXI010000057.1_RGP_0	cluster_11285	No spot
NZ_CP144563.1_RGP_6	cluster_2661	spot_63
NZ_KB849964.1_RGP_7	cluster_2661	spot_63
NZ_JAXOSA010000001.1_RGP_4	cluster_931	spot_31
NZ_CP065887.1_RGP_5	cluster_13621	spot_19
NZ_VHGC01000061.1_RGP_0	cluster_2662	No spot
NZ_CAJHHS010000033.1_RGP_0	cluster_2663	No spot
NZ_CP161995.1_RGP_2	cluster_2121	spot_31
NZ_JBQAVF010000013.1_RGP_0	cluster_1780	No spot
NZ_JAYXBI010000037.1_RGP_0	cluster_2664	No spot
NZ_LZXN01000092.1_RGP_0	cluster_10160	No spot
NZ_LZTS01000123.1_RGP_0	cluster_10160	No spot
NZ_LZTQ01000153.1_RGP_0	cluster_10160	No spot
NZ_JASGXI010000056.1_RGP_0	cluster_13041	No spot
NZ_QCXT01000072.1_RGP_0	cluster_13041	No spot
NZ_JAKSXC010000053.1_RGP_0	cluster_11222	No spot
NZ_JAKSWR010000024.1_RGP_1	cluster_11222	No spot
NZ_CP087328.1_RGP_39	cluster_11222	spot_9
NZ_JAEPVV010000001.1_RGP_36	cluster_11222	spot_9
NZ_JAJBHC010000001.1_RGP_34	cluster_11222	spot_9
NZ_CP137055.1_RGP_31	cluster_11222	spot_9
NZ_CP087325.1_RGP_35	cluster_11222	spot_9
NZ_KB849297.1_RGP_27	cluster_11222	spot_9
NZ_RFEE01000037.1_RGP_0	cluster_2914	No spot
NZ_JAHHIS010000030.1_RGP_0	cluster_2914	No spot
NZ_JBAIUI010000063.1_RGP_0	cluster_2914	No spot
NZ_JAYXAW010000028.1_RGP_0	cluster_2914	No spot
NZ_JFCS01000060.1_RGP_0	cluster_2665	No spot
NZ_PRFN01000045.1_RGP_0	cluster_2665	No spot
NZ_PRKC01000056.1_RGP_0	cluster_2665	No spot
NZ_JFEZ01000088.1_RGP_0	cluster_2665	No spot
NZ_JAGFEO010000102.1_RGP_0	cluster_2665	No spot
NZ_UCTJ02000026.1_RGP_12	cluster_13526	spot_9
NZ_OVCH01000005.1_RGP_2	cluster_13526	spot_9
NZ_LLCS01000073.1_RGP_0	cluster_115	No spot
NZ_ASFZ01000002.1_RGP_0	cluster_115	spot_33
NZ_JADVMP010000001.1_RGP_10	cluster_115	spot_33
NZ_LLCJ01000058.1_RGP_0	cluster_115	spot_33
NZ_LLDV01000087.1_RGP_0	cluster_115	spot_33
NZ_CP046549.1_RGP_16	cluster_115	spot_33
NZ_JAVDMZ010000004.1_RGP_0	cluster_115	spot_33
NZ_LZAB01000022.1_RGP_0	cluster_115	spot_33
NZ_MSMY01000002.1_RGP_0	cluster_115	No spot
NZ_MSOK01000015.1_RGP_0	cluster_115	No spot
NZ_QOQX01000074.1_RGP_0	cluster_8851	No spot
NZ_JAESHD010000034.1_RGP_0	cluster_11485	No spot
NZ_JAJKGW010000075.1_RGP_0	cluster_11485	No spot
NZ_JACSVK010000006.1_RGP_0	cluster_11485	No spot
NZ_JARNMB010000031.1_RGP_0	cluster_11485	No spot
NZ_JAUEMX010000040.1_RGP_0	cluster_11485	No spot
NZ_JARTYB010000040.1_RGP_0	cluster_5749	No spot
NZ_JBMEUP010000072.1_RGP_0	cluster_5749	No spot
NZ_JAHKDZ010000084.1_RGP_0	cluster_5749	No spot
NZ_JBPTSR010000068.1_RGP_0	cluster_5749	No spot
NZ_JSDG01000059.1_RGP_1	cluster_5749	No spot
NZ_JBAISR010000049.1_RGP_0	cluster_5749	No spot
NZ_JFEU01000039.1_RGP_0	cluster_8054	No spot
NZ_RKJG01000003.1_RGP_0	cluster_2666	No spot
NZ_JAYXBI010000029.1_RGP_0	cluster_8696	No spot
NZ_JAXKQQ010000029.1_RGP_0	cluster_15312	No spot
NZ_LZXN01000082.1_RGP_0	cluster_11159	No spot
NZ_MSOL01000022.1_RGP_0	cluster_11159	No spot
NZ_VAGQ01000009.1_RGP_0	cluster_11159	No spot
NZ_JASGXI010000017.1_RGP_0	cluster_10471	No spot
NZ_NGHM01000068.1_RGP_0	cluster_4964	No spot
NZ_JAUEMN010000008.1_RGP_0	cluster_2005	No spot
NZ_FWYM01000029.1_RGP_0	cluster_2005	No spot
NZ_NEPP01000026.1_RGP_0	cluster_2005	No spot
NZ_JAVDNC010000030.1_RGP_0	cluster_2005	No spot
NZ_PGMI01000013.1_RGP_0	cluster_5749	No spot
NZ_QXNZ01000198.1_RGP_0	cluster_5749	No spot
NZ_QXOW01000042.1_RGP_0	cluster_5749	No spot
NZ_JBMEUP010000151.1_RGP_0	cluster_5749	No spot
NZ_JBAITQ010000082.1_RGP_0	cluster_5749	No spot
NZ_LLHS01000008.1_RGP_0	cluster_5749	No spot
NZ_VHGW01000103.1_RGP_0	cluster_5749	No spot
NZ_JAYXBI010000025.1_RGP_0	cluster_10160	No spot
NZ_RKJG01000005.1_RGP_49	cluster_2667	spot_89
